origen,destino,distancia,tiempo,
CV53,c525,125317,103685,
CV53,c526,126281,104536,
CV53,c527,572,474,
CV53,c528,124781,103228,
CV53,c529,124388,102878,
CV53,c530,124729,103179,
CV53,c531,123885,102618,
CV53,c532,123642,102368,
CV53,c533,121793,100809,
CV53,c534,123491,103400,
CV53,c535,378093,313184,
CV53,c536,183984,153676,
CV53,c537,119103,100682,
CV53,c538,177292,148260,
CV53,c539,176482,147599,
CV53,c540,176734,147761,
CV53,c541,176270,147363,
CV53,c542,175309,146639,
CV53,c543,176177,147307,
CV53,c544,177360,148314,
CV53,c545,176750,147754,
CV53,c546,177126,148060,
CV53,c547,177190,148065,
CV53,c548,178151,148994,
CV53,c549,176695,147719,
CV53,c550,175888,147082,
CV53,c551,168889,141417,
CV53,c552,168291,140816,
CV53,c553,169449,141615,
CV53,c554,175327,146657,
CV53,c555,174961,146358,
CV53,c556,177768,148491,
CV53,c557,173221,144636,
CV53,c558,178249,148892,
CV53,c559,178359,148997,
CV53,c560,184275,153975,
CV53,c561,245588,205032,
CV53,c562,245070,204587,
CV53,c563,245509,204968,
CV53,c564,245691,205095,
CV53,c565,246286,205815,
CV53,c566,244989,204528,
CV53,c567,245721,205148,
CV53,c568,244898,204458,
CV53,c569,177505,148285,
CV53,c570,175923,146884,
CV53,c571,170776,142784,
CV53,c572,172654,144384,
CV53,c573,174979,146102,
CV53,c574,175842,147046,
CV53,c575,177335,148148,
CV53,c576,175578,146665,
CV53,c577,186289,156127,
CV53,c578,174651,145853,
CV53,c579,174384,145649,
CV53,c580,175341,146450,
CV53,c581,180544,150875,
CV53,c582,173290,144821,
CV53,c583,173877,145258,
CV53,c584,172240,143886,
CV53,c585,171777,143476,
CV53,c586,171210,143024,
CV53,c587,171213,143078,
CV53,c588,171425,143197,
CV53,c589,169840,141953,
CV53,c590,173290,144821,
CV53,c591,173856,145219,
CV53,c592,173947,145275,
CV53,c593,166822,139483,
CV53,c594,173852,145221,
CV53,c595,177190,148065,
CV53,c596,172330,143946,
CV53,c597,171425,143197,
CV53,c598,175422,146635,
CV53,c599,174061,145469,
CV53,c600,173221,144636,
CV53,c601,171651,143522,
CV53,c602,172940,144453,
CV53,c603,170891,142902,
CV53,c604,170891,142902,
CV53,c605,171425,143197,
CV53,c606,173221,144636,
CV53,c607,169467,141660,
CV53,c608,176268,147193,
CV53,c609,170326,142454,
CV53,c610,170366,142502,
CV53,c611,170366,142502,
CV53,c612,169485,141720,
CV53,c613,170366,142502,
CV53,c614,167976,140476,
CV53,c615,158799,132823,
CV53,c616,176266,147206,
CV53,c617,177659,148379,
CV53,c618,185147,154525,
CV53,c619,184457,154016,
CV53,c620,185704,155077,
CV53,c621,184887,154376,
CV53,c622,185121,154631,
CV53,c623,184746,154303,
CV53,c624,184297,153952,
CV53,c625,183818,153540,
CV53,c626,182920,152745,
CV53,c627,183625,153336,
CV53,c628,183643,153346,
CV53,c629,182649,152503,
CV53,c630,182930,152779,
CV53,c631,181517,151548,
CV53,c632,182568,152517,
CV53,c633,180946,151080,
CV53,c634,181239,151365,
CV53,c635,182084,152073,
CV53,c636,182707,152641,
CV53,c637,182130,152127,
CV53,c638,182329,152329,
CV53,c639,183420,153256,
CV53,c640,184173,153817,
CV53,c641,184073,153713,
CV53,c642,184460,153996,
CV53,c643,184985,154510,
CV53,c644,186078,155362,
CV53,c645,185939,155294,
CV53,c646,184594,154314,
CV53,c647,185304,154821,
CV53,c648,184765,154345,
CV53,c649,184890,154466,
CV53,c650,182892,152779,
CV53,c651,235523,193691,
CV53,c652,237185,195017,
CV53,c653,238546,196178,
CV53,c654,229378,194753,
CV53,c655,229844,195141,
CV53,c656,230567,195733,
CV53,c657,236579,194532,
CV53,c658,230171,195399,
CV53,c659,230022,195277,
CV53,c660,231293,190408,
CV53,c661,229116,194515,
CV53,c662,237381,195203,
CV53,c663,237503,196957,
CV53,c664,237876,197259,
CV53,c665,234422,193652,
CV53,c666,226597,190721,
CV53,c667,243526,201197,
CV53,c668,244614,202019,
CV53,c669,244557,201952,
CV53,c670,244858,202218,
CV53,c671,242050,201759,
CV53,c672,241913,201670,
CV53,c673,242357,202151,
CV53,c674,241016,200894,
CV53,c675,242050,201759,
CV53,c676,242050,201759,
CV53,c677,234590,193833,
CV53,c678,233458,192873,
CV53,c679,233458,192873,
CV53,c680,234510,193732,
CV53,c681,235485,194539,
CV53,c682,235416,194480,
CV53,c683,233596,192985,
CV53,c684,236311,195193,
CV53,c685,234908,194065,
CV53,c686,233820,193152,
CV53,c687,234128,193404,
CV53,c688,233458,192873,
CV53,c689,234399,193622,
CV53,c690,216594,179323,
CV53,c691,234360,193613,
CV53,c692,233458,192873,
CV53,c693,216208,179018,
CV53,c694,234976,194128,
CV53,c695,234688,193880,
CV53,c696,234756,193932,
CV53,c697,233835,193176,
CV53,c698,234713,193908,
CV53,c699,233309,192742,
CV53,c700,233458,192873,
CV53,c701,353306,292707,
CV53,c702,352656,292123,
CV53,c703,352911,292371,
CV53,c704,352564,292154,
CV53,c705,352612,292232,
CV53,c706,351962,291695,
CV53,c707,352385,292046,
CV53,c708,351926,291552,
CV53,c709,353945,293241,
CV53,c710,352595,292096,
CV53,c711,353299,292677,
CV53,c712,182985,153022,
CV53,c713,353270,292733,
CV53,c714,353950,293323,
CV53,c715,182941,152979,
CV53,c716,353171,292579,
CV53,c717,353340,292768,
CV53,c718,353684,293055,
CV53,c719,183121,152848,
CV53,c720,353769,293130,
CV53,c721,183018,152770,
CV53,c722,362204,300136,
CV53,c723,361662,299932,
CV53,c724,362208,300533,
CV53,c725,360441,298729,
CV53,c726,358397,296814,
CV53,c727,358655,297026,
CV53,c728,362828,300442,
CV53,c729,364623,301941,
CV53,c730,367316,304282,
CV53,c731,364065,301450,
CV53,c732,364432,301759,
CV53,c733,365853,302982,
CV53,c734,229244,188538,
CV53,c735,229562,188820,
CV53,c736,229901,189093,
CV53,c737,229852,189096,
CV53,c738,229378,194753,
CV53,c739,227641,193261,
CV53,c740,227641,193261,
CV53,c741,226535,192327,
CV53,c742,225861,191879,
CV53,c743,226759,192522,
CV53,c744,226426,192242,
CV53,c745,227049,192769,
CV53,c746,226939,192676,
CV53,c747,226556,192537,
CV53,c748,227107,193054,
CV53,c749,227549,193460,
CV53,c750,228055,193893,
CV53,c751,226845,192842,
CV53,c752,227126,193124,
CV53,c753,226195,192205,
CV53,c754,226067,192301,
CV53,c755,225410,191606,
CV53,c756,226382,192395,
CV53,c757,225919,191873,
CV53,c758,229618,194978,
CV53,c759,237044,194955,
CV53,c760,235973,194210,
CV53,c761,235581,193917,
CV53,c762,235869,194164,
CV53,c763,236310,194548,
CV53,c764,236491,194708,
CV53,c765,236918,195074,
CV53,c766,238532,196573,
CV53,c767,238589,196638,
CV53,c768,238384,196370,
CV53,c769,229085,194497,
CV53,c770,229085,194497,
CV53,c771,305287,253968,
CV53,c772,304697,253401,
CV53,c773,304989,253699,
CV53,c774,306034,254596,
CV53,c775,305651,254278,
CV53,c776,267980,221822,
CV53,c777,304697,253401,
CV53,c778,235574,195392,
CV53,c779,236117,195827,
CV53,c780,237039,196578,
CV53,c781,66280,55657,
CV53,c782,903,993,
CV53,c783,1668,1592,
CV53,c784,1358,1175,
CV53,c785,798,658,
CV53,c786,1840,1544,
CV53,c787,614,494,
CV53,c788,nan,nan,
CV53,c789,194437,160839,
CV53,c790,194297,160673,
CV53,c791,185953,155334,
CV53,c792,663,543,
CV53,c793,184995,154549,
CV53,c794,183760,153334,
CV53,c795,185165,154703,
CV53,c796,180016,148732,
CV53,c797,194194,160580,
CV53,c798,858,696,
CV53,c799,187440,156621,
CV53,c800,194355,160725,
CV53,c801,194137,160528,
CV53,c802,194491,160822,
CV53,c803,371271,308181,
CV53,c804,1179,972,
CV53,c805,1731,1419,
CV53,c806,1461,1200,
CV53,c807,185541,155031,
CV53,c808,1322,1100,
CV53,c809,371317,308236,
CV53,c810,186073,155458,
CV53,c811,371309,308220,
CV53,c812,2023,1678,
CV53,c813,371031,307959,
CV53,c814,186844,156082,
CV53,c815,371170,308120,
CV53,c816,370252,307375,
CV53,c817,371031,307959,
CV53,c818,187017,156244,
CV53,c819,186350,155177,
CV53,c820,183073,152886,
CV53,c821,104410,87241,
CV53,c822,186653,155856,
CV53,c823,105141,87775,
CV53,c824,190614,158890,
CV53,c825,181755,152025,
CV53,c826,185301,154767,
CV53,c827,187070,156315,
CV53,c828,124124,102665,
CV53,c829,108158,90091,
CV53,c830,104026,86953,
CV53,c831,174949,146079,
CV53,c832,177105,147428,
CV53,c833,183200,153365,
CV53,c834,181165,151545,
CV53,c835,245588,205032,
CV53,c836,179026,149055,
CV53,c837,170108,142177,
CV53,c838,182596,152015,
CV53,c839,nan,nan,
CV53,c840,57345,46679,
CV53,c841,168690,141777,
CV53,c842,195279,162523,
CV53,c843,183989,153236,
CV53,c844,183989,153236,
CV53,c845,185416,154443,
CV53,c846,186106,155436,
CV53,c847,192143,159754,
CV53,c848,192302,159939,
CV53,c849,192276,159916,
CV53,c850,192983,160533,
CV53,c851,192834,160415,
CV53,c852,192302,159939,
CV53,c853,193562,160933,
CV53,c854,205040,170321,
CV53,c855,205464,170706,
CV53,c856,205773,170937,
CV53,c857,205464,170706,
CV53,c858,207962,172873,
CV53,c859,205464,170706,
CV53,c860,205464,170706,
CV53,c861,205464,170706,
CV53,c862,205455,170696,
CV53,c863,205464,170706,
CV53,c864,205464,170706,
CV53,c865,205963,171103,
CV53,c866,205464,170706,
CV53,c867,205464,170706,
CV53,c868,205757,170970,
CV53,c869,205464,170706,
CV53,c870,205464,170706,
CV53,c871,179766,150404,
CV53,c872,179838,150459,
CV53,c873,179543,150218,
CV53,c874,178722,149434,
CV53,c875,178888,149602,
CV53,c876,178488,149209,
CV53,c877,178864,149560,
CV53,c878,178401,149157,
CV53,c879,229711,195028,
CV53,c880,230018,195292,
CV53,c881,230081,195361,
CV53,c882,226382,192395,
CV53,c883,237190,196695,
CV53,c884,183914,153684,
CV53,c885,187764,156860,
CV53,c886,188239,157272,
CV53,c887,188296,157310,
CV53,c888,188466,157454,
CV53,c889,187679,156802,
CV53,c890,186454,155778,
CV53,c891,144950,120417,
CV53,c892,145201,120697,
CV53,c893,187088,156333,
CV54,c1,275837,230640,
CV54,c2,276046,230839,
CV54,c3,274937,229858,
CV54,c4,275366,230243,
CV54,c5,276288,231025,
CV54,c6,273652,228780,
CV54,c7,275089,230047,
CV54,c8,276438,231193,
CV54,c9,275648,230488,
CV54,c10,275904,230733,
CV54,c11,277236,231845,
CV54,c12,273652,228780,
CV54,c13,276396,231161,
CV54,c14,278248,232786,
CV54,c15,277957,232473,
CV54,c16,277819,232429,
CV54,c17,278259,232716,
CV54,c18,276325,231185,
CV54,c19,277428,232023,
CV54,c20,276466,231208,
CV54,c21,273799,228930,
CV54,c22,275879,230685,
CV54,c23,274979,230037,
CV54,c24,275499,230474,
CV54,c25,277148,231785,
CV54,c26,274553,229648,
CV54,c27,276243,231122,
CV54,c28,274069,229251,
CV54,c29,273611,228814,
CV54,c30,272309,227695,
CV54,c31,272963,228251,
CV54,c32,272309,227695,
CV54,c33,273182,228425,
CV54,c34,273487,228730,
CV54,c35,274251,229457,
CV54,c36,274200,229357,
CV54,c37,275691,230661,
CV54,c38,279942,234164,
CV54,c39,279327,233719,
CV54,c40,278465,233009,
CV54,c41,278186,232635,
CV54,c42,278311,232857,
CV54,c43,279628,233865,
CV54,c44,279002,233330,
CV54,c45,278669,233040,
CV54,c46,277023,231778,
CV54,c47,281089,235074,
CV54,c48,281134,235089,
CV54,c49,281089,235074,
CV54,c50,279796,234058,
CV54,c51,276676,231500,
CV54,c52,278916,233359,
CV54,c53,277997,232517,
CV54,c54,278091,232606,
CV54,c55,280012,234217,
CV54,c56,279269,233593,
CV54,c57,278137,232615,
CV54,c58,279123,233450,
CV54,c59,278186,232635,
CV54,c60,278137,232615,
CV54,c61,277023,231778,
CV54,c62,276243,231122,
CV54,c63,277276,231998,
CV54,c64,275722,230698,
CV54,c65,277927,232416,
CV54,c66,278065,232596,
CV54,c67,275509,230513,
CV54,c68,275114,230193,
CV54,c69,274504,229645,
CV54,c70,274648,229793,
CV54,c71,279081,233424,
CV54,c72,274628,229770,
CV54,c73,276497,231303,
CV54,c74,279708,233991,
CV54,c75,278065,232596,
CV54,c76,280073,234282,
CV54,c77,279867,234112,
CV54,c78,280543,234669,
CV54,c79,279059,233387,
CV54,c80,275451,230468,
CV54,c81,273867,229114,
CV54,c82,281435,235547,
CV54,c83,282495,236606,
CV54,c84,281380,235541,
CV54,c85,281424,235596,
CV54,c86,280780,235020,
CV54,c87,282495,236606,
CV54,c88,280774,235022,
CV54,c89,282495,236606,
CV54,c90,279812,234140,
CV54,c91,280194,234388,
CV54,c92,275270,230261,
CV54,c93,279102,233557,
CV54,c94,278745,233136,
CV54,c95,278749,233171,
CV54,c96,278509,232951,
CV54,c97,280232,234693,
CV54,c98,279157,233648,
CV54,c99,280088,234832,
CV54,c100,279578,234077,
CV54,c101,279470,234037,
CV54,c102,272761,228187,
CV54,c103,278777,233378,
CV54,c104,278947,233522,
CV54,c105,279049,233648,
CV54,c106,273131,228475,
CV54,c107,278455,233060,
CV54,c108,279141,233760,
CV54,c109,272235,227786,
CV54,c110,270401,226358,
CV54,c111,270611,226463,
CV54,c112,278255,232288,
CV54,c113,270069,226018,
CV54,c114,278348,232805,
CV54,c115,278214,232896,
CV54,c116,269687,225704,
CV54,c117,278375,232896,
CV54,c118,277275,232044,
CV54,c119,277607,232281,
CV54,c120,269998,225939,
CV54,c121,270253,226210,
CV54,c122,269661,225722,
CV54,c123,269758,225797,
CV54,c124,269687,225704,
CV54,c125,270005,225961,
CV54,c126,269687,225704,
CV54,c127,269491,225571,
CV54,c128,277618,231952,
CV54,c129,278512,232663,
CV54,c130,277565,232275,
CV54,c131,276746,231538,
CV54,c132,276577,231364,
CV54,c133,261971,219349,
CV54,c134,275839,230776,
CV54,c135,276099,231005,
CV54,c136,276159,231037,
CV54,c137,276111,231004,
CV54,c138,276646,231430,
CV54,c139,269511,225606,
CV54,c140,275822,230790,
CV54,c141,276551,231349,
CV54,c142,278661,233103,
CV54,c143,277417,232158,
CV54,c144,277701,232410,
CV54,c145,277792,232502,
CV54,c146,276973,231851,
CV54,c147,279166,232951,
CV54,c148,275856,230829,
CV54,c149,276127,231006,
CV54,c150,268974,225092,
CV54,c151,274535,229671,
CV54,c152,268995,225097,
CV54,c153,268860,225057,
CV54,c154,274997,230088,
CV54,c155,268704,224916,
CV54,c156,268491,224737,
CV54,c157,268601,224814,
CV54,c158,268458,224697,
CV54,c159,274930,230021,
CV54,c160,268541,224786,
CV54,c161,275875,230852,
CV54,c162,275427,230472,
CV54,c163,265051,221777,
CV54,c164,268027,224357,
CV54,c165,275875,230852,
CV54,c166,274908,230099,
CV54,c167,268703,224909,
CV54,c168,274742,230018,
CV54,c169,265441,222106,
CV54,c170,275534,230664,
CV54,c171,275439,230566,
CV54,c172,275495,230615,
CV54,c173,267923,224116,
CV54,c174,275922,230975,
CV54,c175,275824,230884,
CV54,c176,275532,230560,
CV54,c177,275875,230852,
CV54,c178,276378,231343,
CV54,c179,268226,224422,
CV54,c180,278265,232931,
CV54,c181,277732,232506,
CV54,c182,270360,225866,
CV54,c183,270279,225814,
CV54,c184,276531,231511,
CV54,c185,274761,230044,
CV54,c186,276901,231899,
CV54,c187,268094,224399,
CV54,c188,277774,231835,
CV54,c189,278754,232689,
CV54,c190,279308,233163,
CV54,c191,279552,233344,
CV54,c192,267834,224143,
CV54,c193,267662,224035,
CV54,c194,267921,224264,
CV54,c195,277725,232642,
CV54,c196,277655,232582,
CV54,c197,278850,233584,
CV54,c198,267109,223565,
CV54,c199,266676,223815,
CV54,c200,278709,233439,
CV54,c201,281780,235209,
CV54,c202,267330,223597,
CV54,c203,266292,223397,
CV54,c204,265899,222846,
CV54,c205,267149,223562,
CV54,c206,265531,222314,
CV54,c207,267137,223605,
CV54,c208,265422,222284,
CV54,c209,267551,223922,
CV54,c210,265690,222970,
CV54,c211,280739,234322,
CV54,c212,280786,234360,
CV54,c213,264702,221834,
CV54,c214,281090,234645,
CV54,c215,279445,234108,
CV54,c216,279186,233742,
CV54,c217,264359,221311,
CV54,c218,267336,223696,
CV54,c219,267115,223537,
CV54,c220,267336,223696,
CV54,c221,266862,223330,
CV54,c222,279569,233325,
CV54,c223,266461,223010,
CV54,c224,281260,235625,
CV54,c225,266713,223239,
CV54,c226,267020,223507,
CV54,c227,266256,222860,
CV54,c228,266540,223106,
CV54,c229,279153,233601,
CV54,c230,266800,223302,
CV54,c231,263777,220757,
CV54,c232,266767,223267,
CV54,c233,279532,233957,
CV54,c234,266874,223338,
CV54,c235,264329,221334,
CV54,c236,266837,223311,
CV54,c237,278125,232211,
CV54,c238,266705,223209,
CV54,c239,279042,232991,
CV54,c240,273895,229231,
CV54,c241,278963,232934,
CV54,c242,266505,223036,
CV54,c243,266224,222801,
CV54,c244,273895,229231,
CV54,c245,266207,222783,
CV54,c246,261394,218683,
CV54,c247,276411,230672,
CV54,c248,266280,222841,
CV54,c249,266245,222823,
CV54,c250,266249,222826,
CV54,c251,277702,231659,
CV54,c252,277356,231439,
CV54,c253,265966,222585,
CV54,c254,265940,222583,
CV54,c255,278568,233140,
CV54,c256,255988,214251,
CV54,c257,255579,213943,
CV54,c258,278375,232962,
CV54,c259,254869,213337,
CV54,c260,265541,222210,
CV54,c261,265381,222078,
CV54,c262,277365,232103,
CV54,c263,265779,222454,
CV54,c264,278277,232680,
CV54,c265,265582,222244,
CV54,c266,265980,222621,
CV54,c267,265730,222410,
CV54,c268,266417,222977,
CV54,c269,277870,232317,
CV54,c270,265791,222452,
CV54,c271,265910,222530,
CV54,c272,276572,231372,
CV54,c273,266167,222748,
CV54,c274,266605,223073,
CV54,c275,276572,231372,
CV54,c276,265956,222559,
CV54,c277,265945,222516,
CV54,c278,266472,222891,
CV54,c279,277762,232206,
CV54,c280,265794,222402,
CV54,c281,268595,224678,
CV54,c282,277104,231626,
CV54,c283,267923,224116,
CV54,c284,266997,223373,
CV54,c285,266216,222727,
CV54,c286,266514,222972,
CV54,c287,265481,222165,
CV54,c288,266997,223373,
CV54,c289,265918,222483,
CV54,c290,277060,231621,
CV54,c291,266358,222848,
CV54,c292,266063,222576,
CV54,c293,277031,231529,
CV54,c294,266005,222509,
CV54,c295,266940,223319,
CV54,c296,276423,231259,
CV54,c297,267213,223549,
CV54,c298,265556,222252,
CV54,c299,274997,230070,
CV54,c300,266979,223389,
CV54,c301,457982,380483,
CV54,c302,458386,380746,
CV54,c303,458246,380660,
CV54,c304,458933,381170,
CV54,c305,457624,380018,
CV54,c306,458716,381048,
CV54,c307,457473,379812,
CV54,c308,458887,381174,
CV54,c309,459553,381523,
CV54,c310,460245,382041,
CV54,c311,462672,384162,
CV54,c312,459995,381839,
CV54,c313,460291,382131,
CV54,c314,460840,382532,
CV54,c315,459902,381812,
CV54,c316,460486,382303,
CV54,c317,460350,382188,
CV54,c318,460638,382424,
CV54,c319,457308,379718,
CV54,c320,413459,343339,
CV54,c321,412192,342580,
CV54,c322,412747,342998,
CV54,c323,413000,343251,
CV54,c324,413005,343291,
CV54,c325,413002,342980,
CV54,c326,411710,341795,
CV54,c327,275344,230340,
CV54,c328,275397,230399,
CV54,c329,268078,224369,
CV54,c330,268817,224989,
CV54,c331,269354,225447,
CV54,c332,269336,225435,
CV54,c333,270640,226461,
CV54,c334,270011,226018,
CV54,c335,270416,226363,
CV54,c336,269740,225783,
CV54,c337,273669,228944,
CV54,c338,264712,221536,
CV54,c339,270688,226510,
CV54,c340,274771,229851,
CV54,c341,270084,225989,
CV54,c342,269853,225801,
CV54,c343,270090,225973,
CV54,c344,264288,221188,
CV54,c345,263934,220904,
CV54,c346,274997,230070,
CV54,c347,263720,220699,
CV54,c348,276400,231097,
CV54,c349,269213,225158,
CV54,c350,267097,223523,
CV54,c351,269504,225362,
CV54,c352,269535,225370,
CV54,c353,269944,225844,
CV54,c354,263680,220628,
CV54,c355,271927,227358,
CV54,c356,271927,227358,
CV54,c357,272187,227817,
CV54,c358,265325,221990,
CV54,c359,272885,228250,
CV54,c360,273324,228540,
CV54,c361,271927,227358,
CV54,c362,275460,230351,
CV54,c363,265104,221821,
CV54,c364,275957,230711,
CV54,c365,265325,221990,
CV54,c366,164750,136358,
CV54,c367,167243,138366,
CV54,c368,167499,138617,
CV54,c369,267669,223995,
CV54,c370,274478,229631,
CV54,c371,167380,138516,
CV54,c372,167162,138346,
CV54,c373,167380,138516,
CV54,c374,167623,138734,
CV54,c375,167806,138895,
CV54,c376,168168,139182,
CV54,c377,168901,139797,
CV54,c378,165971,137340,
CV54,c379,166068,137452,
CV54,c380,166415,137748,
CV54,c381,166960,138195,
CV54,c382,166960,138195,
